source,title,season,route,liked_count,note_id
小红书,人生建议去完这些地方再离开哈尔滨（附攻略,冬季,哈尔滨站→圣伊维尔教堂→圣阿列克谢耶夫教堂→伏尔加庄园→热雪奇迹→圣索菲亚教堂→东北虎林园→冰雪大世界→中央大街,6536,694e80e60000000021029ba5
小红书,📍哈尔滨3天2晚｜超详细攻略⛄️citywalk路线,冬季,圣伊维尔教堂→圣索菲亚教堂→中央大街→松花江→松花江铁路桥→中华巴洛克→冰雪大世界→太阳岛→哈尔滨站→马迭尔,5970,67962116000000002a00cba7
小红书,尔滨很美，你一定要来2.0（行程安排）,夏季,道里菜市场→中央大街→马迭尔→防洪纪念塔→松花江大桥→松花江→东北虎林园→哈尔滨大剧院→松花江湿地→太阳岛→黑龙江省博物馆→哈尔滨音乐厅→红专街早市→哈尔滨站→圣伊维尔教堂→哈尔滨天主教堂,4735,671ff53400000000240181af
小红书,哈尔滨3天2夜暴走攻略‖景点+美食拿捏❗,冬季,中央大街→松花江→中华巴洛克→731遗址→圣索菲亚教堂→斯大林公园→防洪纪念塔→东北虎林园→哈尔滨大剧院→太阳岛→冰雪大世界→黑龙江省博物馆,3924,694caf7400000000220318ab
小红书,哈尔滨|在哈尔滨极地公园拍到了人生照片,四季皆宜,太阳岛→哈尔滨极地馆→波塞冬海洋王国,3880,687f66dd0000000010024010
小红书,第一次去哈尔滨，请直接复制这条旅行路线❗️,冬季,松花江→中央大街→中华巴洛克→松花江大桥→兆麟公园→龙塔→伏尔加庄园→冰雪大世界→圣索菲亚教堂→马迭尔→哈尔滨国际会展体育中心,2978,694237fc000000001b025719
小红书,哈尔滨冰雪季3天2晚保姆级攻略❗️懒人版,冬季,哈尔滨太平国际机场→哈尔滨站→中华巴洛克→圣索菲亚教堂→道里菜市场→中央大街→防洪纪念塔→松花江→松花江大桥→太阳岛→雪博会→哈尔滨极地馆→波塞冬海洋王国→冰雪大世界→黑龙江省博物馆→果戈里大街→龙塔→亚布力滑雪场→马迭尔,2839,6960c23d000000002103cc6e
小红书,二刷哈尔滨，直接复制这条三天两晚省心路线！,冬季,松花江→中央大街→东北虎林园→黑龙江省博物馆→红专街早市→哈尔滨音乐厅→太阳岛→松花江大桥→圣索菲亚教堂,2412,69464aea000000001b021438
小红书,周末逃离北京｜哈尔滨旅游攻略‼️超全！！,冬季,哈尔滨西站→中央大街→圣索菲亚教堂→圣伊维尔教堂→师大夜市→731遗址→果戈里大街→黑龙江省博物馆→中华巴洛克→松花江→太阳岛→斯大林公园→防洪纪念塔→松花江铁路桥→马迭尔→道里菜市场→哈尔滨站→哈尔滨天主教堂→秋林公司,2243,67fe3f42000000001c0160c1
小红书,五一去哈尔滨一定要看！吐血整理4天3夜行程,春季,圣索菲亚教堂→中央大街→防洪纪念塔→松花江→松花江铁路桥→黑龙江省博物馆→中华巴洛克→太阳岛→哈尔滨极地馆→关东古巷→龙塔→波塞冬海洋王国,1958,680da79c000000001c00b8f8
小红书,哈尔滨一日citywalk，这里才是东北极致浪漫,冬季,冰雪大世界→伏尔加庄园→圣索菲亚教堂,1860,678635c9000000000b03a0f8
小红书,打开哈尔滨的秋天live🐇🌾,秋季,圣索菲亚教堂→松花江→松花江铁路桥,1723,66fbcc2b000000002c0284e0
小红书,哈尔滨土著6h做的冬季3日游靠谱逛吃攻略！！,冬季,中央大街→松花江→松花江铁路桥→兆麟公园→冰灯游园会→黑龙江省博物馆→冰雪大世界→中华巴洛克→龙塔→老道外→圣索菲亚教堂,1620,6967354e000000001a02db15
小红书,三天足够了,冬季,中央大街→松花江→圣索菲亚教堂→冰雪大世界→东北虎林园→731遗址→黑龙江省博物馆→中华巴洛克,1617,678aa3dd00000000190309c8
小红书,3.1📍 哈尔滨待了6天，说点xhs不说的,冬季,圣索菲亚教堂→哈尔滨极地馆→太阳岛→雪博会→伏尔加庄园→冰雪大世界,1602,695c84fe000000001a0312e8
小红书,懒人版旅行,冬季,马迭尔→冰雪大世界→兆麟公园→伏尔加庄园→731遗址,1584,69636ead000000000c036139
小红书,🌟哈尔滨3日慢游记（附路线攻略）,秋季,中央大街→道里菜市场→防洪纪念塔→松花江→斯大林公园→松花江大桥→马迭尔→圣索菲亚教堂→中华巴洛克→太阳岛→秋林公司→黑龙江省博物馆,1553,68b6ed46000000001d0113f6
小红书,哈尔滨小众city walk，假期几乎无人（附路线）,春季,黑龙江省博物馆→果戈里大街,1549,66361384000000001e036879
小红书,哈尔滨两天半的行程结束了，总结一下最优路,四季皆宜,中央大街→马迭尔→黑龙江省博物馆→松花江→松花江大桥→松花江铁路桥→防洪纪念塔→圣索菲亚教堂,1451,688c7e6e000000002203a979
小红书,高精力友好旅行｜哈尔滨春日citywalk路线,春季,松花江→松花江大桥→防洪纪念塔→松花江铁路桥,1353,69d8e782000000001a030589
小红书,刚从哈尔滨回！对我的攻略满意到不行,冬季,哈尔滨太平国际机场→中央大街→圣索菲亚教堂→松花江→伏尔加庄园→冰雪大世界,1305,678658c2000000001703db2e
小红书,没提前预约😡真的不要去哈尔滨！！！,四季皆宜,731遗址→黑龙江省博物馆,1282,66bc2373000000002503023d
小红书,夏天的哈尔滨，真的太像欧洲了💒,冬季/夏季,冰雪大世界→伏尔加庄园→中央大街→中华巴洛克→果戈里大街→哈尔滨站→圣索菲亚教堂→圣阿列克谢耶夫教堂→松花江,1257,68825e45000000001c03033d
小红书,高效版‼️哈尔滨3天2晚旅游攻略（不走回头路,冬季,红专街早市→哈尔滨音乐厅→中央大街→道里菜市场→圣索菲亚教堂→黑龙江省博物馆→防洪纪念塔→松花江→松花江铁路桥→中华巴洛克→哈尔滨极地馆→太阳岛→东北虎林园→哈尔滨大剧院→冰雪大世界→哈尔滨站→果戈里大街→哈尔滨天主教堂→龙塔→亚布力滑雪场→雪乡→兆麟公园→马迭尔,1083,674d498000000000070303bb
小红书,为了这9️⃣张图，我特意来了趟哈尔滨‼️,冬季,松花江大桥→哈尔滨站→冰雪大世界→哈尔滨大剧院→松花江→中央大街→圣索菲亚教堂→老道外→中华巴洛克→红专街早市→伏尔加庄园,924,69365d82000000001e03a3bc
小红书,哈尔滨旅游三天三夜攻略（非冬季版）,冬季,圣索菲亚教堂→道里菜市场→中央大街→马迭尔→松花江→松花江大桥→黑龙江省博物馆→中华巴洛克→731遗址→太阳岛→防洪纪念塔→果戈里大街→圣阿列克谢耶夫教堂→秋林公司→哈尔滨太平国际机场,923,683acd04000000002100fb46
小红书,夜游，才是打开哈尔滨的正确方式！附攻略,冬季,圣索菲亚教堂→中央大街→防洪纪念塔→松花江铁路桥,881,690b05f90000000003034e9b
小红书,📍哈尔滨｜2天1晚详细citywalk特种兵路线‼️,冬季,哈尔滨站→圣伊维尔教堂→冰雪大世界→道里菜市场→中央大街→中华巴洛克→圣索菲亚教堂,907,6773c7f0000000000902f80d
小红书,夏天的哈尔滨，才是我心中🌞避暑天花板！,冬季/夏季,松花江→红专街早市→圣索菲亚教堂→中央大街→热雪奇迹→马迭尔→圣伊维尔教堂→黑龙江省博物馆→中华巴洛克,834,686f6677000000001c0353ca
小红书,哈尔滨一日游攻略,冬季/夏季,红专街早市→圣索菲亚教堂→道里菜市场→中央大街→马迭尔→老厨家→松花江→防洪纪念塔→中华巴洛克,802,68d285a0000000000e030e60
小红书,📍哈尔滨 | 果戈里大街懒人版citywalk,四季皆宜,果戈里大街→圣阿列克谢耶夫教堂→秋林公司→远大购物中心→中华巴洛克,773,689b0380000000001c007e13
小红书,哈尔滨一日游-只去想去的就不会踩雷,四季皆宜,圣索菲亚教堂→中央大街→中华巴洛克→东北虎林园,708,68ce8a8b000000000e02676e
小红书,哈尔滨不累人超省钱一日游（附图文祥情）🌟,四季皆宜,圣索菲亚教堂→黑龙江省博物馆→731遗址→红专街早市,707,67124ca7000000001b0118dc
小红书,吃喝玩乐各个方面都有的哈尔滨旅游攻略🥰,秋季,松花江→防洪纪念塔→中央大街→圣索菲亚教堂→黑龙江省博物馆→731遗址→太阳岛→哈尔滨大剧院→远大购物中心→秋林公司,660,6893fb740000000003030cfa
小红书,被一张照片骗去哈尔滨极地馆（附攻略！！,秋季,哈尔滨极地馆→波塞冬海洋王国,605,66fcb6a8000000001902fa6d
小红书,避暑失败的特种兵哈尔滨之行🚄,夏季,中央大街→松花江→松花江大桥→红专街早市→黑龙江省博物馆→圣索菲亚教堂→秋林公司→老厨家→马迭尔,555,6878ebe2000000002201f9b1
小红书,day2哈尔滨自驾 731 哈工大,四季皆宜,731遗址→防洪纪念塔→中央大街→圣索菲亚教堂,538,68af0ba1000000001d022dbf
小红书,哈尔滨你真的不缺好看的建筑…,冬季/夏季,圣伊维尔教堂→哈尔滨站→哈尔滨天主教堂→果戈里大街→秋林公司→中华巴洛克→道里菜市场→圣索菲亚教堂→中央大街→斯大林公园→松花江→松花江大桥,533,68a51907000000001d01f7e2
小红书,哈尔滨4天3晚全攻略！人均不到💰2k！！！,冬季,圣索菲亚教堂→中央大街→秋林公司→道里菜市场→松花江→松花江大桥→冰雪大世界→果戈里大街→龙塔→黑龙江省博物馆→东北虎林园→老厨家,534,6938127f000000001e030422
小红书,五一反向游｜淡季的哈尔滨才是真好玩,冬季/春季/秋季,中央大街→圣索菲亚教堂→黑龙江省博物馆→太阳岛→马迭尔→秋林公司→中华巴洛克→哈尔滨极地馆→波塞冬海洋王国,525,69c7dbae000000002200e273
小红书,尔滨3天避雷攻略（出片版）,夏季/春季,哈尔滨极地馆→波塞冬海洋王国→太阳岛→伏尔加庄园→圣索菲亚教堂→圣伊维尔教堂→黑龙江省博物馆→中央大街→松花江→松花江大桥,509,686f13ec000000001c032361
小红书,第一次去哈尔滨 请直接复制这条3天2晚攻略,冬季,哈尔滨太平国际机场→哈尔滨西站→红专街早市→中央大街→圣索菲亚教堂→松花江→松花江大桥→冰雪大世界→马迭尔,506,6977611d000000002200ad52
小红书,哈尔滨人文三日游！一天一主题三天不重样！,冬季/秋季,松花江→黑龙江省博物馆→圣索菲亚教堂→中央大街→马迭尔→斯大林公园→松花江大桥→中华巴洛克→圣伊维尔教堂→哈尔滨站→圣阿列克谢耶夫教堂→哈尔滨文庙→哈尔滨极乐寺→冰雪大世界→东北虎林园→太阳岛→哈尔滨太平国际机场→哈尔滨西站,491,68da7c67000000001301ffbb
小红书,📍哈尔滨 四日游攻略,冬季,中央大街→马迭尔→秋林公司→圣索菲亚教堂→防洪纪念塔→松花江→松花江大桥→哈尔滨极地馆→中华巴洛克→果戈里大街→黑龙江省博物馆→731遗址→道里菜市场,444,68fcc6940000000004000c36
小红书,三天玩转哈尔滨:大教堂、老街、澡堂子… ,冬季/夏季,中央大街→马迭尔→防洪纪念塔→松花江→太阳岛→松花江湿地→雪博会→道里菜市场→哈尔滨大剧院→冰雪大世界→老道外→中华巴洛克→果戈里大街→圣阿列克谢耶夫教堂→秋林公司→圣索菲亚教堂,439,689ef3a0000000001d038853
小红书,哈尔滨｜3天2夜热门➕小众路线，顺路规划❗️,四季皆宜,中央大街→道里菜市场→圣索菲亚教堂→马迭尔→松花江→松花江大桥→红专街早市→防洪纪念塔→太阳岛→斯大林公园→果戈里大街→中华巴洛克→老厨家,428,674498df000000000202d3df
小红书,哈尔滨淡季3天2晚游（悠闲版,冬季,中央大街→松花江大桥→圣索菲亚教堂→中华巴洛克→马迭尔→老厨家→松花江,395,68c025f0000000001b03d129
小红书,避开人群|五一来哈尔滨码住这18个机位❗,冬季/春季,松花江大桥→太阳岛→龙塔→哈尔滨文庙→黑龙江省博物馆→哈尔滨大剧院→圣索菲亚教堂→中央大街→防洪纪念塔→松花江铁路桥→中华巴洛克→731遗址→东北虎林园,386,69edd6b300000000360334e3
小红书,五一哈尔滨保姆级攻略❗️能帮一个是☝️个,春季,中央大街→圣索菲亚教堂→松花江铁路桥→波塞冬海洋王国→哈尔滨大剧院→中华巴洛克→松花江,378,69edd2c3000000003502b25d
小红书,夏天的哈尔滨,夏季,太阳岛→斯大林公园→松花江→松花江大桥→防洪纪念塔→道里菜市场→圣索菲亚教堂→黑龙江省博物馆→中央大街→中华巴洛克→果戈里大街,361,6889ed83000000002303101e
